bookID,isbn,title,author,contributors,book_series,average_rating,num_pages,ratings_count,text_reviews_count,isbn13,language_code,publication_date,publisher
27548,312317085,"most likely to succeed at work: how work is just like high school -- crib notes for getting along and getting ahead amidst bullies  teachers' pets  cheerleaders  and other members of the ""class""",wilma davidson,jack   dougherty,n,3.45,224,11,1,9780000000000.0,eng,2003-06-05,st. martin's press
27550,156007088,walking with the wind: a memoir of the movement,john             lewis,michael d'orso,n,4.49,496,2052,253,9780000000000.0,eng,1999-10-18,mariner books
27557,446607436,jackie after jack: portrait of the lady,christopher andersen,christopher andersen,n,3.95,592,373,27,9780000000000.0,eng,1999-03-01,grand central publishing
27566,886771285,to battle the gods (jalav  amazon warrior  #5),sharon green,,n,4.07,446,87,1,9780000000000.0,eng,1986-05-06,daw
27574,015603252x,a tale of love and darkness,amos oz,nicholas de lange,n,4.22,560,5325,520,9780000000000.0,eng,2005-11-01,harvest / harcourt
27577,60516054,what went wrong? the clash between islam & modernity in the middle east,bernard lewis,,n,3.49,186,2474,257,9780000000000.0,eng,2003-01-07,harper perennial
27578,465092756,not even wrong: the failure of string theory and the search for unity in physical law,peter woit,,n,3.93,291,1495,52,9780000000000.0,eng,2006-09-04,basic books
27579,525469788,boy  were  we wrong about dinosaurs!,kathleen v. kudlinski,s.d. schindler,n,3.93,32,254,73,9780000000000.0,eng,2005-09-22,dutton books for young readers
27580,971030901,there is nothing wrong with you: going beyond self-hate,cheri huber,june shiver,n,4.18,239,1623,101,9780000000000.0,eng,2001-10-01,keep it simple books
27582,60540907,dead wrong (joanna brady  #12),j.a. jance,,n,4.04,368,4163,220,9780000000000.0,eng,2006-07-25,william morrow
27584,1402200455,sixty million frenchmen can't be wrong,jean-benoît nadeau,julie barlow,n,3.74,351,2164,212,9780000000000.0,eng,2003-05-01,sourcebooks
27585,1574671456,the perfect wrong note: learning to trust your musical self,william westney,,n,4.24,239,191,20,9780000000000.0,eng,2006-06-01,hal leonard pub corp
27586,60934433,in the footsteps of mr. kurtz: living on the brink of disaster in mobutu's congo,michela wrong,,n,3.99,338,2387,115,9780000000000.0,eng,2002-05-28,harper perennial
27588,375725970,acts of faith,philip caputo,,n,3.94,688,1617,231,9780000000000.0,eng,2006-05-09,vintage
27590,736910735,simple acts of faith: heartwarming stories of one life touching another,margaret feinberg,norman rockwell,n,4.36,48,14,3,9780000000000.0,eng,2003-07-01,harvest house publishers
27599,083082619x,the cross from a distance: atonement in mark's gospel,peter g. bolt,,n,3.89,213,50,11,9780000000000.0,eng,2004-12-09,ivp academic
27601,787967416,cults in our midst: the continuing fight against their hidden menace,margaret thaler singer,robert jay lifton,n,3.95,432,196,25,9780000000000.0,eng,2003-04-11,jossey-bass
27607,679737111,mortals,norman rush,,n,3.74,736,469,57,9780000000000.0,eng,2004-07-13,vintage
27609,679738169,whites,norman rush,,n,3.77,160,382,42,9780000000000.0,eng,1992-09-01,vintage
27618,8483103311,hasta que te encuentre,john irving,carlos milla soler,n,3.63,1024,28,3,9790000000000.0,spa,2006-05-01,tusquets
27624,451530462,howards end,e.m. forster,benjamin demott/regina marler,n,3.96,312,104,13,9780000000000.0,eng,2007-11-06,signet
27626,1556525133,women  cats: the history of a love affair,michelle lovric,lisa pentreath,n,4.23,66,13,1,9780000000000.0,eng,2003-09-01,chicago review press
27627,766184153,eulis! the history of love,paschal beverly randolph,,n,3.85,144,9,0,9780000000000.0,eng,2004-03-05,kessinger publishing
27647,8496525031,secretos de familia,julia glass,,n,3.57,528,0,1,9790000000000.0,spa,2006-11-01,puzzle-roca
27652,887308554,accidental empires,robert x. cringely,,n,4.01,384,1570,63,9780000000000.0,eng,1996-09-13,harper business
27660,1558749608,the complete acoa sourcebook: adult children of alcoholics at home  at work and in love,janet geringer woititz,robert j. ackerman,n,4.09,500,152,12,9780000000000.0,eng,2002-03-08,health communications inc
27668,618619070,bury the chains,adam hochschild,,n,4.28,496,1342,178,9780000000000.0,eng,2006-02-10,mariner books
27669,333904915,bury the chains,adam hochschild,,n,4.28,467,13,1,9780000000000.0,eng,2005-03-18,macmillan
27674,1565482344,on christian belief (works of saint augustine),augustine of hippo,boniface ramsey/michael fiedrowicz,n,4.08,372,12,1,9780000000000.0,eng,2005-12-01,new city press
27689,688003478,mary stewart's merlin trilogy (arthurian saga  #1-3),mary  stewart,,n,4.39,928,4146,175,9780000000000.0,eng,2004-09-07,harper voyager
27690,60823720,touch not the cat,mary  stewart,,n,3.91,372,5029,282,9780000000000.0,eng,2005-11-29,harpertorch
27691,61145394,the gabriel hounds,mary  stewart,,n,3.92,322,3629,145,9780000000000.0,eng,2006-11-28,harpertorch
27692,60548282,the wicked day (arthurian saga  #4),mary  stewart,,n,4.09,417,10055,244,9780000000000.0,eng,2003-05-01,eos
27693,60502959,the moonspinners,mary  stewart,,n,4.03,400,6019,397,9780000000000.0,eng,2003-11-25,harpertorch
27694,60747471,this rough magic,mary  stewart,,n,4.05,373,5153,327,9780000000000.0,eng,2004-11-30,harpertorch
27695,1556526180,nine coaches waiting,mary  stewart,sandra brown,n,4.03,342,10640,905,9780000000000.0,eng,2006-05-01,chicago review press
27696,006074748x,airs above the ground,mary  stewart,,n,4.05,384,4615,255,9780000000000.0,eng,2004-11-30,harpertorch
27698,60093560,madam  will you talk?,mary  stewart,,n,4.05,360,4460,302,9780000000000.0,eng,2003-11-25,harpertorch
27719,374455031,the night of wishes,michael ende,heike schwarzbauer/rick takvorian/regina kehn/regina jehn,n,4.12,216,3014,56,9780000000000.0,eng,1995-04-17,farrar  straus and giroux (byr)
27724,067080682x,mirror in the mirror,michael ende,j. maxwell brownjohn,n,4.14,224,74,5,9780000000000.0,eng,1986-06-05,viking uk
27727,373124244,the greek's royal mistress (princess brides  #2),jane porter,,n,3.69,192,167,14,9780000000000.0,eng,2004-09-24,harlequin presents
27737,2070362361,la cantatrice chauve / la leçon,eugène ionesco,,n,3.9,150,6398,75,9780000000000.0,fra,2072-10-26,gallimard
27747,446614734,death of a perfect wife (hamish macbeth  #4),m.c. beaton,,n,3.81,175,4958,285,9780000000000.0,eng,2006-07-01,grand central publishing
27763,1569708878,cold sleep (cold series #1),narise konohara,nanao saikawa/douglas w. dlin,n,3.73,226,278,14,9780000000000.0,eng,2006-08-09,digital manga publishing
27766,143037293,the restless sleep: inside new york city's cold case squad,stacy horn,,n,3.49,336,331,42,9780000000000.0,eng,2006-07-25,penguin books
27769,207030602x,l'étranger,albert camus,,n,3.98,207,688,50,9780000000000.0,fra,2005-03-01,editions gallimard
27776,8420637017,la caída,albert camus,manuel de lope,n,4.04,128,233,20,9790000000000.0,spa,2005-09-19,alianza editorial
20240,312971281,search the dark (inspector ian rutledge  #3),charles todd,,n,4.01,310,3896,324,9780000000000.0,eng,2000-05-15,st. martin's press
27780,2070733467,noces,albert camus,,n,3.65,101,184,20,9780000000000.0,fra,1993-04-07,gallimard
27783,1594731403,how to be a perfect stranger: the essential religious etiquette handbook,stuart m. matlins,,n,3.95,403,120,16,9780000000000.0,eng,2006-02-01,skylight paths publishing
27785,872200477,the basic political writings,jean-jacques rousseau,donald a. cress/peter gray,n,3.87,227,4786,24,9780000000000.0,eng,1987-11-01,hackett publishing company  inc.
27787,810956993,henri rousseau: jungles in paris,christopher   green,frances morris/nancy ireson/claire freches-thory,n,4.06,230,31,4,9780000000000.0,eng,2006-06-01,harry n. abrams
27788,874518253,julie  or the new heloise,jean-jacques rousseau,philip stewart/jean vache,n,3.46,728,1019,27,9780000000000.0,eng,1997-10-01,dartmouth college press
27798,443066019,anesthesiology review,ronald j. faust,roy f. cucchiara/denise j. wedel/c. thomas wass/stephen h. rose/thomas n. spackman,n,3.67,595,12,0,9780000000000.0,eng,2001-09-21,churchill livingstone
27800,140440933,faust  part two,johann wolfgang von goethe,philip wayne,n,3.73,288,128,15,9780000000000.0,eng,2060-02-28,penguin classics
27803,486431843,the jew of malta,christopher marlowe,h. havelock ellis,n,3.6,80,2963,120,9780000000000.0,eng,2003-08-05,dover publications
27804,689829922,the trumpeter of krakow,eric p. kelly,janina domanska,n,3.76,224,54,13,9780000000000.0,eng,1999-06-01,aladdin
27812,521431085,numerical recipes in c: the art of scientific computing,william h. press,saul a. teukolsky/william t. vetterling/brian p. flannery,n,4.16,1020,217,8,9780000000000.0,eng,1992-10-30,cambridge university press
27813,521750342,numerical recipes example book c++: the art of scientific computing,william t. vetterling,william h. press/saul a. teukolsky,n,3.25,330,4,0,9780000000000.0,eng,2002-02-07,cambridge university press
27819,521437202,numerical recipes: example book c,william t. vetterling,saul a. teukolsky/william h. press/brian p. flannery,n,3.75,336,7,0,9780000000000.0,eng,1992-11-27,cambridge university press
27822,192838997,eugene onegin,alexander pushkin,james e. falen,n,4.09,240,42668,690,9780000000000.0,eng,1998-10-22,oxford university press
27823,140448039,eugene onegin,alexander pushkin,charles johnston/michael basker/john bayley,n,4.09,262,382,47,9780000000000.0,eng,2003-04-29,penguin classics
27825,140443940,eugene onegin,alexander pushkin,charles johnston/john bayley,n,4.09,240,205,25,9780000000000.0,eng,1979-12-20,penguin classics
27826,875011063,eugene onegin,alexander pushkin,walter w. arndt,n,4.09,244,48,12,9780000000000.0,eng,2009-01-16,harry n. abrams
27827,691019053,eugene onegin: a novel in verse (vol. 1),alexander pushkin,vladimir nabokov,n,4.09,309,272,31,9780000000000.0,eng,1991-01-21,princeton university press
27828,691019045,eugene onegin  vol. ii (commentary),alexander pushkin,vladimir nabokov,n,4.38,1056,45,3,9780000000000.0,eng,1991-01-21,princeton university press
28539,880384549,the magic of krynn (dragonlance: tales i  #1),margaret weis,tracy hickman/barbara siegel/scott siegel/roger e. moore/warren b. smith/nick o'donohoe/richard a. knaak/nancy varian berberick/mary l. kirchoff/michael   williams,n,3.74,350,7543,39,9780000000000.0,eng,2000-05-15,wizards of the coast
27831,1903517281,eugene onegin,alexander pushkin,tom beck,n,4.09,262,10,5,9780000000000.0,eng,2006-03-01,dedalus
27842,471738840,data structures and algorithms in java,michael t. goodrich,roberto tamassia,n,3.83,720,151,8,9780000000000.0,eng,2005-08-01,wiley
27843,032144146x,data structures and algorithm analysis in c++,mark allen weiss,,n,3.87,586,155,8,9780000000000.0,eng,2006-02-01,addison wesley publishing company
27844,534491820,data structures and algorithms in c++,adam drozdek,,n,3.8,758,18,0,9780000000000.0,eng,2004-09-24,course technology
27847,013237045x,data structures and abstractions with java,frank m. carrano,walter j. savitch,n,3.47,998,34,3,9780000000000.0,eng,2006-08-04,prentice hall
27851,201498405,data structures and algorithm analysis in c,mark allen weiss,,n,3.85,528,120,11,9780000000000.0,eng,1996-09-19,pearson
5176,345443284,while i was gone,sue miller,,n,3.69,304,56320,1185,9780000000000.0,eng,2000-05-12,ballantine books
27862,201314525,algorithms in c  parts 1-4: fundamentals  data structures  sorting  searching,robert sedgewick,,n,4.16,720,140,3,785000000000.0,eng,1997-09-27,addison-wesley professional
27877,439959047,savage stone age sticker book (horrible histories),terry deary,,n,4.0,20,9,0,9780000000000.0,eng,2005-08-19,scholastic
27880,439411874,the girl  the dragon  and the wild magic (rhianna  #1),dave luckett,,n,3.86,119,474,31,9780000000000.0,eng,2003-10-01,scholastic paperbacks
27881,886775140,wildfire (drinker of souls: wild magic  #2),jo clayton,,n,3.72,400,80,3,9780000000000.0,eng,1992-06-02,daw
27883,575601973,a sudden wild magic,diana wynne jones,,n,3.75,380,104,15,9780000000000.0,eng,1997-07-01,gollehon books
27885,886774969,wild magic (drinker of souls: wild magic  #1),jo clayton,,n,3.71,368,112,4,9780000000000.0,eng,1991-12-03,daw
27889,553299034,exile's children (exiles  #1),angus wells,,n,3.54,688,122,5,9780000000000.0,eng,1996-10-01,spectra
27892,553572660,lords of the sky,angus wells,,n,3.94,688,288,17,9780000000000.0,eng,1995-10-06,spectra
12043,312264895,the italian girl (ackroyd and thackeray #5),patricia hall,,n,3.48,208,34,2,9780000000000.0,eng,2000-05-12,st. martin's press
27923,60754664,selected writings,augustine of hippo,emilie griffin/mary t. clark/francine du plessix gray,n,4.29,160,4,0,9780000000000.0,eng,2006-05-30,harpercollins (sanfrancisco)
27924,915144077,the essential augustine,augustine of hippo,vernon j. bourke,n,3.69,268,114,7,9780000000000.0,eng,1978-08-01,hackett publishing company (indianapolis  in)
27932,081257236x,a mortal bane (magdalene la batarde  #1),roberta gellis,,n,3.9,352,809,63,9780000000000.0,eng,2001-09-17,tor books
27943,60746874,crimes against nature: how george w. bush and his corporate pals are plundering the country and hijacking our democracy,robert f. kennedy jr.,,n,4.08,256,72,14,9780000000000.0,eng,2004-08-03,harper
27971,803292457,a lie and a libel: the history of the protocols of the elders of zion,binjamin w. segel,richard s. levy/sergei nilus,n,3.3,148,8,2,9780000000000.0,eng,1996-08-01,university of nebraska press
27988,804111642,citizen x: killer department,robert cullen,,n,4.01,258,94,10,9780000000000.0,eng,1993-10-04,ivy books
27991,60933526,a mulligan for bobby jobe: a novel,bob cullen,,n,3.32,400,58,9,9780000000000.0,eng,2002-05-07,harper perennial
16468,375806709,the phantom tollbooth,norton juster,jules feiffer,n,4.21,256,871,56,9780000000000.0,eng,2000-05-09,random house books for young readers
28001,684831546,accordion crimes,annie proulx,,n,3.59,432,5675,456,9780000000000.0,eng,1997-06-17,scribner
28003,20360754,heart songs and other stories,annie proulx,,n,3.94,203,1871,127,9780000000000.0,eng,1995-03-17,scribner
28004,1580175201,cider,annie proulx,lew nichols,n,3.64,224,182,25,9780000000000.0,eng,2003-09-08,storey publishing  llc
28012,743222989,authentic happiness: using the new positive psychology to realize your potential for lasting fulfillment,martin e.p. seligman,,n,3.95,336,8515,331,9780000000000.0,eng,2004-01-05,atria books
28022,691119422,shamanism: archaic techniques of ecstasy,mircea eliade,wendy doniger/willard r. trask,n,4.22,610,2007,52,9780000000000.0,eng,2004-02-08,princeton university press
28023,069102068x,images and symbols: studies in religious symbolism,mircea eliade,philip mairet,n,4.16,192,354,12,9780000000000.0,eng,1991-06-25,princeton university press (nj)
28025,691017778,the myth of the eternal return or  cosmos and history,mircea eliade,willard r. trask,n,4.24,195,1799,64,9780000000000.0,eng,2071-11-21,princeton university press
28026,814204570,youth without youth & other novellas (romanian literature & thought in translation),mircea eliade,mac l. ricketts/matei călinescu,n,3.92,288,11,2,9780000000000.0,eng,1988-08-31,ohio state university press
28028,226204197,bengal nights,mircea eliade,catherine spencer,n,3.93,184,257,29,9780000000000.0,eng,1995-04-01,university of chicago press
28029,1577660099,myth and reality,mircea eliade,willard r. trask,n,4.08,204,531,11,9780000000000.0,eng,1998-06-01,waveland press
28052,829407081,dark intimacy: hope for those in difficult prayer-experiences,david j. hassel,,n,4.0,172,1,0,9780000000000.0,eng,1990-06-28,loyola press (chicago)
28053,820324930,as eve said to the serpent: on landscape  gender  and art,rebecca solnit,,n,4.09,240,127,6,9780000000000.0,eng,2003-03-17,university of georgia press
28054,142004103,river of shadows: eadweard muybridge and the technological wild west,rebecca solnit,,n,4.15,320,1148,133,9780000000000.0,eng,2004-03-02,penguin books
28055,140286012,wanderlust: a history of walking,rebecca solnit,,n,3.92,326,226,25,9780000000000.0,eng,2001-06-01,penguin books (london)
28056,520251091,storming the gates of paradise: landscapes for politics,rebecca solnit,,n,4.21,416,228,30,9780000000000.0,eng,2007-06-18,university of california press
28061,939682044,situationist international anthology: revised and expanded edition,ken knabb,,n,4.26,532,678,11,9780000000000.0,eng,2007-03-01,bureau of public secrets
